image_id,r,c,direction_id,direction_seed,gain,stability_score_if_available
cifar10_00003_airplane,9,16,0,321,0.8154922127723694,1.820672869682312
cifar10_00003_airplane,15,17,0,321,0.8541725873947144,1.8359508514404297
cifar10_00003_airplane,18,16,0,321,0.8583608865737915,1.7927272319793701
cifar10_00003_airplane,28,2,0,321,0.9451399445533752,1.5921987295150757
cifar10_00003_airplane,20,20,0,321,1.0541815757751465,1.6968493461608887
cifar10_00003_airplane,12,2,0,321,0.9214267134666443,1.8731822967529297
cifar10_00003_airplane,2,20,0,321,0.9227109551429749,2.001497268676758
cifar10_00003_airplane,3,13,0,321,0.9212589263916016,1.902787446975708
cifar10_00003_airplane,28,20,0,321,0.8406474590301514,1.4596469402313232
cifar10_00003_airplane,21,17,0,321,0.9233022332191467,2.037619113922119
cifar10_00003_airplane,22,24,0,321,1.4065948724746704,1.8845021724700928
cifar10_00003_airplane,11,22,0,321,1.016615867614746,1.913525104522705
cifar10_00003_airplane,27,16,0,321,0.8639734983444214,1.7466537952423096
cifar10_00003_airplane,18,1,0,321,0.8462919592857361,2.4827489852905273
cifar10_00003_airplane,20,27,0,321,0.907243013381958,1.8217682838439941
cifar10_00003_airplane,19,9,0,321,0.9318833947181702,1.8936059474945068
cifar10_00003_airplane,30,11,0,321,0.9554765224456787,1.5905048847198486
cifar10_00003_airplane,0,1,0,321,1.0054961442947388,1.8145456314086914
cifar10_00003_airplane,27,1,0,321,0.8510099053382874,1.9236879348754883
cifar10_00003_airplane,16,8,0,321,0.7985408306121826,1.9358805418014526
cifar10_00003_airplane,9,3,0,321,0.9573789238929749,1.893100619316101
cifar10_00003_airplane,2,21,0,321,0.911965012550354,1.9785043001174927
cifar10_00003_airplane,12,11,0,321,0.9485393762588501,1.8814568519592285
cifar10_00003_airplane,14,28,0,321,0.8834407329559326,1.941758394241333
cifar10_00003_airplane,6,3,0,321,0.9278314113616943,1.8244093656539917
cifar10_00003_airplane,8,27,0,321,0.9610698223114014,1.7674498558044434
cifar10_00003_airplane,28,27,0,321,0.9617600440979004,1.4334112405776978
cifar10_00003_airplane,3,4,0,321,0.8891966342926025,1.898756742477417
cifar10_00003_airplane,30,15,0,321,0.9562477469444275,1.6311451196670532
cifar10_00003_airplane,22,21,0,321,0.9648278951644897,1.9228298664093018
cifar10_00003_airplane,3,17,0,321,0.9628634452819824,1.888237476348877
cifar10_00003_airplane,16,3,0,321,0.9110590219497681,1.879162311553955
cifar10_00003_airplane,22,3,0,321,0.846609354019165,1.900259017944336
cifar10_00003_airplane,25,26,0,321,0.952972948551178,1.7827136516571045
cifar10_00003_airplane,23,28,0,321,0.8403552770614624,1.8743396997451782
cifar10_00003_airplane,29,31,0,321,0.9048610925674438,1.7022652626037598
cifar10_00003_airplane,21,29,0,321,0.8428245782852173,1.9062858819961548
cifar10_00003_airplane,18,23,0,321,0.930164635181427,1.8543130159378052
cifar10_00003_airplane,7,9,1,322,0.6819999814033508,1.4664671421051025
cifar10_00003_airplane,8,20,1,322,0.5856572389602661,1.6260840892791748
cifar10_00003_airplane,17,27,1,322,0.905245840549469,1.0936462879180908
cifar10_00003_airplane,17,14,1,322,0.8978092670440674,1.5233656167984009
cifar10_00003_airplane,17,7,1,322,0.8626107573509216,1.264345645904541
cifar10_00003_airplane,14,20,1,322,0.9439308643341064,1.3973561525344849
cifar10_00003_airplane,30,5,1,322,0.8664335608482361,1.2775161266326904
cifar10_00003_airplane,3,14,1,322,0.7672399878501892,1.3957141637802124
cifar10_00003_airplane,3,0,1,322,0.8147704601287842,1.6200664043426514
cifar10_00003_airplane,0,9,1,322,0.8622454404830933,1.2874834537506104
cifar10_00003_airplane,13,25,1,322,1.0211632251739502,1.3839253187179565
cifar10_00003_airplane,25,6,1,322,0.8036127090454102,1.3232340812683105
cifar10_00003_airplane,1,0,1,322,0.983832597732544,1.6563045978546143
cifar10_00003_airplane,26,12,1,322,0.9000439643859863,1.3546148538589478
cifar10_00003_airplane,10,3,1,322,0.8611698150634766,1.3973618745803833
cifar10_00003_airplane,25,9,1,322,0.674320638179779,1.319671869277954
cifar10_00003_airplane,23,26,1,322,0.914300262928009,1.0731335878372192
cifar10_00003_airplane,15,14,1,322,0.7249811887741089,1.4168856143951416
cifar10_00003_airplane,24,11,1,322,0.7173405885696411,1.1970481872558594
cifar10_00003_airplane,11,28,1,322,0.954625129699707,1.017997145652771
cifar10_00003_airplane,21,27,1,322,0.8226209878921509,1.4915471076965332
cifar10_00003_airplane,7,23,1,322,0.604255735874176,1.303149938583374
cifar10_00003_airplane,26,7,1,322,0.9025076627731323,1.3918209075927734
cifar10_00003_airplane,24,21,1,322,0.8421401977539062,1.7649216651916504
cifar10_00003_airplane,16,25,1,322,0.9714109897613525,1.225181221961975
cifar10_00003_airplane,14,14,1,322,0.9057202935218811,1.5323162078857422
cifar10_00003_airplane,11,0,1,322,0.5656004548072815,1.4627642631530762
cifar10_00003_airplane,16,26,1,322,0.8620997071266174,1.18141508102417
cifar10_00003_airplane,13,17,1,322,1.0237572193145752,1.449958324432373
cifar10_00003_airplane,17,4,1,322,0.5546425580978394,1.312758445739746
cifar10_00003_airplane,15,12,1,322,0.6914856433868408,1.4656567573547363
cifar10_00003_airplane,9,13,1,322,0.7957656383514404,1.4309463500976562
cifar10_00003_airplane,1,5,1,322,0.988392174243927,1.642388105392456
cifar10_00003_airplane,12,13,1,322,0.8634232878684998,1.0877926349639893
cifar10_00003_airplane,13,15,1,322,0.8811920285224915,1.3038216829299927
cifar10_00003_airplane,12,12,1,322,0.8290210962295532,1.5289338827133179
cifar10_00003_airplane,6,22,1,322,0.4463497996330261,1.2023032903671265
cifar10_00003_airplane,8,26,1,322,0.7174312472343445,1.5551611185073853
cifar10_00003_airplane,2,7,1,322,0.5867576599121094,1.2762809991836548
cifar10_00003_airplane,5,17,1,322,0.6136056184768677,0.9184261560440063
cifar10_00003_airplane,13,20,1,322,0.9017046689987183,1.3177762031555176
cifar10_00003_airplane,13,4,1,322,0.7619686126708984,1.0550471544265747
cifar10_00003_airplane,1,30,1,322,0.9015017747879028,1.3279625177383423
cifar10_00003_airplane,22,2,1,322,0.9133695363998413,1.7500691413879395
cifar10_00003_airplane,6,1,1,322,0.7791122794151306,1.4543546438217163
cifar10_00003_airplane,19,31,1,322,0.9467079043388367,1.0871317386627197
cifar10_00003_airplane,4,9,1,322,0.7951854467391968,1.1632373332977295
cifar10_00003_airplane,24,15,1,322,1.0367097854614258,1.5698866844177246
cifar10_00003_airplane,28,29,1,322,0.5326942205429077,1.5408037900924683
cifar10_00003_airplane,21,30,1,322,0.7946537733078003,1.2656995058059692
cifar10_00003_airplane,4,20,1,322,0.7070717215538025,1.444995641708374
cifar10_00003_airplane,30,24,1,322,0.848191499710083,1.0266153812408447
cifar10_00003_airplane,25,21,1,322,0.6609768867492676,1.7925693988800049
cifar10_00003_airplane,24,14,1,322,0.8891234397888184,1.219273567199707
cifar10_00003_airplane,27,11,1,322,0.7550255060195923,1.0463873147964478
cifar10_00003_airplane,18,3,1,322,0.5856084227561951,1.4217803478240967
cifar10_00003_airplane,13,27,1,322,1.0332716703414917,1.0678446292877197
cifar10_00003_airplane,29,23,1,322,0.6510051488876343,0.990805983543396
cifar10_00003_airplane,21,18,1,322,0.6180720925331116,1.537886142730713
cifar10_00003_airplane,22,22,1,322,0.520465612411499,1.0715209245681763
cifar10_00003_airplane,21,21,1,322,0.5911964178085327,1.0661416053771973
cifar10_00003_airplane,26,28,1,322,0.7051759362220764,0.999433696269989
cifar10_00003_airplane,2,4,1,322,0.42534714937210083,1.5355181694030762
cifar10_00003_airplane,17,19,1,322,0.3090493977069855,1.4626190662384033
cifar10_00003_airplane,4,13,1,322,0.7929525375366211,1.4865326881408691
cifar10_00003_airplane,9,19,1,322,0.9678025841712952,1.3857829570770264
cifar10_00003_airplane,10,0,1,322,0.5773820877075195,1.4310197830200195
cifar10_00003_airplane,28,22,1,322,0.9659157395362854,0.8559132814407349
cifar10_00003_airplane,7,29,1,322,0.538809061050415,1.517525315284729
cifar10_00003_airplane,25,7,1,322,0.6828946471214294,1.2810910940170288
cifar10_00003_airplane,18,22,1,322,0.5401593446731567,1.4217414855957031
cifar10_00003_airplane,24,29,1,322,0.8068419694900513,1.4793932437896729
cifar10_00003_airplane,19,6,1,322,0.6894901990890503,1.5023813247680664
cifar10_00003_airplane,23,6,1,322,0.7421325445175171,1.4480221271514893
cifar10_00003_airplane,5,0,1,322,0.7812212705612183,1.5599993467330933
cifar10_00003_airplane,1,23,1,322,0.7803494930267334,1.4742070436477661
cifar10_00003_airplane,16,16,1,322,0.5964047908782959,1.3644933700561523
cifar10_00003_airplane,31,7,1,322,0.8800762295722961,1.260188102722168
cifar10_00003_airplane,18,20,1,322,0.675570011138916,1.4889848232269287
cifar10_00003_airplane,22,20,1,322,0.7709459066390991,1.4346486330032349
cifar10_00003_airplane,21,11,1,322,0.6545902490615845,1.251508355140686
cifar10_00003_airplane,20,7,1,322,0.6516368389129639,1.0868936777114868
cifar10_00003_airplane,31,10,1,322,0.9068877100944519,1.138283610343933
cifar10_00003_airplane,11,26,1,322,0.6499150395393372,1.2818527221679688
cifar10_00003_airplane,25,31,1,322,0.8195002675056458,1.4535555839538574
cifar10_00003_airplane,19,17,1,322,0.9489760994911194,1.2100650072097778
cifar10_00003_airplane,31,16,1,322,0.9671577215194702,1.1996444463729858
cifar10_00003_airplane,11,18,1,322,0.4340117573738098,2.019700527191162
cifar10_00003_airplane,19,24,1,322,0.6934705972671509,1.2854785919189453
cifar10_00003_airplane,28,26,1,322,0.8586249351501465,1.1800743341445923
cifar10_00003_airplane,9,16,1,322,0.6727476119995117,1.481752872467041
cifar10_00003_airplane,15,17,1,322,0.9465943574905396,1.3990867137908936
cifar10_00003_airplane,18,16,1,322,0.8754622936248779,1.6065990924835205
cifar10_00003_airplane,28,2,1,322,0.7790563702583313,1.550623893737793
cifar10_00003_airplane,20,20,1,322,0.7851083278656006,1.3293967247009277
cifar10_00003_airplane,12,2,1,322,0.8787165880203247,1.478447437286377
cifar10_00003_airplane,2,20,1,322,0.6471801996231079,1.2272650003433228
cifar10_00003_airplane,3,13,1,322,0.8247978091239929,1.37798273563385
cifar10_00003_airplane,28,20,1,322,0.9614002704620361,0.7029871344566345
cifar10_00003_airplane,21,17,1,322,0.4846481382846832,1.5192590951919556
cifar10_00003_airplane,22,24,1,322,2.848446846008301,1.0295757055282593
cifar10_00003_airplane,11,22,1,322,0.713133692741394,0.9213606715202332
cifar10_00003_airplane,27,16,1,322,0.7830938100814819,0.8934985399246216
cifar10_00003_airplane,18,1,1,322,-1.6493991613388062,-1.8214268684387207
cifar10_00003_airplane,20,27,1,322,0.7821337580680847,1.4066790342330933
cifar10_00003_airplane,19,9,1,322,0.729607343673706,1.4842897653579712
cifar10_00003_airplane,30,11,1,322,0.6350517868995667,1.3189749717712402
cifar10_00003_airplane,0,1,1,322,0.5785224437713623,1.3508857488632202
cifar10_00003_airplane,27,1,1,322,0.8243815898895264,1.1130889654159546
cifar10_00003_airplane,16,8,1,322,0.6561558246612549,1.2889103889465332
cifar10_00003_airplane,9,3,1,322,0.33027827739715576,1.544723391532898
cifar10_00003_airplane,2,21,1,322,0.4370245337486267,1.3967454433441162
cifar10_00003_airplane,12,11,1,322,1.0377440452575684,1.3625984191894531
cifar10_00003_airplane,14,28,1,322,0.457368403673172,1.3689215183258057
cifar10_00003_airplane,6,3,1,322,0.7237838506698608,1.4830398559570312
cifar10_00003_airplane,8,27,1,322,0.6134476661682129,1.7961487770080566
cifar10_00003_airplane,28,27,1,322,0.7762875556945801,1.2881121635437012
cifar10_00003_airplane,3,4,1,322,0.8944352865219116,0.9109331965446472
cifar10_00003_airplane,30,15,1,322,0.8297262191772461,1.1408820152282715
cifar10_00003_airplane,22,21,1,322,0.5308060646057129,1.2628226280212402
cifar10_00003_airplane,3,17,1,322,0.7139327526092529,1.365401029586792
cifar10_00003_airplane,16,3,1,322,0.5465404391288757,1.329521894454956
cifar10_00003_airplane,22,3,1,322,0.8484772443771362,1.4835739135742188
cifar10_00003_airplane,25,26,1,322,0.5712469220161438,1.425952672958374
cifar10_00003_airplane,23,28,1,322,0.4975054860115051,1.314972162246704
cifar10_00003_airplane,29,31,1,322,0.8968981504440308,0.8854245543479919
cifar10_00003_airplane,21,29,1,322,0.746516764163971,1.1547660827636719
cifar10_00003_airplane,18,23,1,322,0.4795859754085541,1.380469799041748
cifar10_00004_frog,14,11,0,321,0.9373488426208496,1.4908504486083984
cifar10_00004_frog,29,10,0,321,0.9977161884307861,1.5310063362121582
cifar10_00004_frog,18,29,0,321,0.896513819694519,1.2956104278564453
cifar10_00004_frog,13,6,0,321,0.9300144910812378,1.534658432006836
cifar10_00004_frog,4,2,0,321,0.9036316871643066,1.4636423587799072
cifar10_00004_frog,21,15,0,321,1.0255298614501953,1.866180419921875
cifar10_00004_frog,8,16,0,321,1.5775084495544434,1.1300089359283447
cifar10_00004_frog,27,0,0,321,0.8748151063919067,1.3469924926757812
cifar10_00004_frog,18,14,0,321,0.9355771541595459,1.7170157432556152
cifar10_00004_frog,15,4,0,321,0.9005082249641418,1.5456318855285645
cifar10_00004_frog,3,30,0,321,0.94781094789505,1.4843385219573975
cifar10_00004_frog,21,28,0,321,0.8787358999252319,1.6852784156799316
cifar10_00004_frog,0,12,0,321,0.9451895356178284,1.6498899459838867
cifar10_00004_frog,24,0,0,321,0.9515457153320312,1.4383907318115234
cifar10_00004_frog,30,11,0,321,1.0016789436340332,1.645939588546753
cifar10_00004_frog,7,22,0,321,0.8906412720680237,1.3579094409942627
cifar10_00004_frog,11,7,0,321,0.8933200240135193,1.5002306699752808
cifar10_00004_frog,8,17,0,321,0.8881879448890686,1.203944206237793
cifar10_00004_frog,28,4,0,321,0.7237515449523926,1.1938374042510986
cifar10_00004_frog,0,4,0,321,1.4323875904083252,1.571926474571228
cifar10_00004_frog,17,9,0,321,0.9551771283149719,1.682767629623413
cifar10_00004_frog,1,24,0,321,0.950385570526123,1.3887839317321777
cifar10_00004_frog,24,23,0,321,0.8990024924278259,1.7524313926696777
cifar10_00004_frog,30,23,0,321,1.715173363685608,1.3705803155899048
cifar10_00004_frog,24,10,0,321,0.9364510178565979,1.5454835891723633
cifar10_00004_frog,0,10,0,321,0.9416482448577881,1.2897608280181885
cifar10_00004_frog,27,20,0,321,0.9798883199691772,1.8675695657730103
cifar10_00004_frog,21,16,0,321,0.8003078699111938,1.853419303894043
cifar10_00004_frog,8,5,0,321,0.7737964391708374,1.4823048114776611
cifar10_00004_frog,17,31,0,321,0.963685154914856,1.552152156829834
cifar10_00004_frog,16,15,0,321,0.9864826798439026,1.7023365497589111
cifar10_00004_frog,5,14,0,321,0.8625833988189697,1.269270658493042
cifar10_00004_frog,27,29,0,321,1.820185899734497,1.394063949584961
cifar10_00004_frog,21,10,0,321,0.8912001252174377,1.4295809268951416
cifar10_00004_frog,15,27,0,321,0.9534770250320435,1.450826644897461
cifar10_00004_frog,12,1,0,321,0.8554050922393799,1.582776427268982
cifar10_00004_frog,23,6,0,321,0.8722429275512695,1.4469425678253174
cifar10_00004_frog,4,13,0,321,0.8229389786720276,1.3406126499176025
cifar10_00004_frog,14,14,0,321,1.003780484199524,1.5611727237701416
cifar10_00004_frog,13,23,0,321,0.9088943600654602,1.5236053466796875
cifar10_00004_frog,2,1,0,321,0.8850648403167725,1.4172217845916748
cifar10_00004_frog,19,12,0,321,0.9213865399360657,1.8480488061904907
cifar10_00004_frog,4,19,0,321,0.8825390338897705,1.367888331413269
cifar10_00004_frog,28,18,0,321,0.9934749603271484,1.4397060871124268
cifar10_00004_frog,2,19,0,321,0.8496103882789612,1.3476942777633667
cifar10_00004_frog,14,27,0,321,0.9582523107528687,1.4538642168045044
cifar10_00004_frog,13,2,0,321,0.8312605619430542,1.3524560928344727
cifar10_00004_frog,2,25,0,321,0.8863085508346558,1.3791229724884033
cifar10_00004_frog,31,14,0,321,1.0306801795959473,1.65240478515625
cifar10_00004_frog,30,8,0,321,0.9178469181060791,1.407010555267334
cifar10_00004_frog,13,9,0,321,0.9540970325469971,1.4603331089019775
cifar10_00004_frog,5,22,0,321,0.8727347254753113,1.3281757831573486
cifar10_00004_frog,27,1,0,321,0.8987963795661926,1.310910940170288
cifar10_00004_frog,3,2,0,321,0.977118730545044,1.4180641174316406
cifar10_00004_frog,29,11,0,321,0.9171228408813477,1.418865442276001
cifar10_00004_frog,27,12,0,321,0.8624212741851807,1.2967216968536377
cifar10_00004_frog,4,21,0,321,0.9936387538909912,1.2599005699157715
cifar10_00004_frog,29,31,0,321,0.9261963367462158,1.413456916809082
cifar10_00004_frog,7,6,0,321,0.9343416094779968,1.4734952449798584
cifar10_00004_frog,4,11,0,321,0.8623351454734802,0.7687807083129883
cifar10_00004_frog,4,10,0,321,0.7368608713150024,0.4166542887687683
cifar10_00004_frog,12,16,0,321,1.0038071870803833,1.6019501686096191
cifar10_00004_frog,31,6,0,321,0.8811269402503967,1.3229008913040161
cifar10_00004_frog,28,27,0,321,0.9738628268241882,1.2897099256515503
cifar10_00004_frog,5,19,0,321,0.9207851886749268,1.4250092506408691
cifar10_00004_frog,10,6,0,321,0.9202582240104675,1.4620407819747925
cifar10_00004_frog,23,11,0,321,0.8809916973114014,1.5260493755340576
cifar10_00004_frog,13,18,0,321,0.938068151473999,1.5382912158966064
cifar10_00004_frog,10,18,0,321,0.7343997955322266,1.3029696941375732
cifar10_00004_frog,19,27,0,321,0.9705655574798584,1.3521177768707275
cifar10_00004_frog,26,2,0,321,0.8109591007232666,1.5431175231933594
cifar10_00004_frog,10,3,0,321,0.7780150175094604,1.3995449542999268
cifar10_00004_frog,21,11,0,321,0.958199679851532,1.5329139232635498
cifar10_00004_frog,4,22,0,321,0.8607372045516968,1.4579352140426636
cifar10_00004_frog,2,31,0,321,0.8587680459022522,1.4758015871047974
cifar10_00004_frog,31,13,0,321,1.0014169216156006,1.5855305194854736
cifar10_00004_frog,5,17,0,321,0.9789049029350281,1.2607425451278687
cifar10_00004_frog,21,12,0,321,1.906416893005371,1.5954482555389404
cifar10_00004_frog,3,31,0,321,0.9474278688430786,1.347279667854309
cifar10_00004_frog,22,28,0,321,0.9848570823669434,1.6065638065338135
cifar10_00004_frog,20,6,0,321,0.7639688849449158,1.3772268295288086
cifar10_00004_frog,9,3,0,321,0.8431977033615112,1.508246660232544
cifar10_00004_frog,29,26,0,321,0.963776707649231,1.2330549955368042
cifar10_00004_frog,5,20,0,321,1.5104280710220337,1.374732494354248
cifar10_00004_frog,11,26,0,321,0.8735650181770325,1.5645129680633545
cifar10_00004_frog,14,5,0,321,0.9343404769897461,1.5834180116653442
cifar10_00004_frog,0,31,0,321,0.9065529108047485,1.6562752723693848
cifar10_00004_frog,24,27,0,321,0.943222165107727,1.2943943738937378
cifar10_00004_frog,28,28,0,321,1.963242530822754,1.4225833415985107
cifar10_00004_frog,18,0,0,321,0.930582582950592,1.4908509254455566
cifar10_00004_frog,21,18,0,321,0.8848413228988647,1.799208164215088
cifar10_00004_frog,6,15,0,321,0.9932966232299805,1.2282607555389404
cifar10_00004_frog,20,3,0,321,1.0444281101226807,1.3187577724456787
cifar10_00004_frog,26,12,0,321,0.8664627075195312,1.5513834953308105
cifar10_00004_frog,25,29,0,321,0.8996893167495728,1.2352731227874756
cifar10_00004_frog,6,9,0,321,1.5247039794921875,1.1862386465072632
cifar10_00004_frog,1,31,0,321,0.938367486000061,1.394431471824646
cifar10_00004_frog,14,19,0,321,0.918954610824585,1.5706281661987305
cifar10_00004_frog,27,15,0,321,0.9262747168540955,1.3312509059906006
cifar10_00004_frog,22,11,0,321,0.9410994052886963,1.4900025129318237
cifar10_00004_frog,16,27,0,321,0.8304943442344666,1.4280567169189453
cifar10_00004_frog,29,15,0,321,0.9495565891265869,1.3840242624282837
cifar10_00004_frog,27,27,0,321,0.9834929704666138,1.310376524925232
cifar10_00004_frog,23,29,0,321,0.8875216245651245,1.4859375953674316
cifar10_00004_frog,16,7,0,321,0.9814493656158447,1.5493297576904297
cifar10_00004_frog,11,23,0,321,0.8013006448745728,1.3377742767333984
cifar10_00004_frog,30,14,0,321,0.9030001759529114,1.4613842964172363
cifar10_00004_frog,0,18,0,321,0.884371280670166,1.4690122604370117
cifar10_00004_frog,27,2,0,321,0.8933847546577454,1.490123987197876
cifar10_00004_frog,28,16,0,321,1.0817886590957642,1.4202821254730225
cifar10_00004_frog,15,12,0,321,0.9290716052055359,1.484559416770935
cifar10_00004_frog,30,6,0,321,0.9490305781364441,0.9887692332267761
cifar10_00004_frog,23,17,0,321,0.9582411050796509,1.8045934438705444
cifar10_00004_frog,3,29,0,321,0.9154236316680908,1.429542064666748
cifar10_00004_frog,24,9,0,321,0.8466439247131348,1.581072211265564
cifar10_00004_frog,12,20,0,321,0.9873574376106262,1.5534443855285645
cifar10_00004_frog,3,22,0,321,0.8562334179878235,1.356459617614746
cifar10_00004_frog,14,21,0,321,0.9730908274650574,1.6192495822906494
cifar10_00004_frog,28,13,0,321,0.8522003889083862,1.1772284507751465
cifar10_00004_frog,10,25,0,321,0.9191280007362366,1.516068696975708
cifar10_00004_frog,3,9,0,321,0.9126269221305847,0.9816206693649292
cifar10_00004_frog,12,5,0,321,0.981975793838501,1.6015894412994385
cifar10_00004_frog,1,26,0,321,0.7485687732696533,1.2998204231262207
cifar10_00004_frog,31,17,0,321,0.9724259376525879,1.5209741592407227
cifar10_00004_frog,12,22,0,321,0.9128590822219849,1.4194839000701904
cifar10_00004_frog,20,12,0,321,0.969739556312561,1.676365852355957
cifar10_00004_frog,3,0,0,321,0.9320628046989441,1.466646432876587
cifar10_00004_frog,5,27,0,321,0.9181709289550781,1.346663475036621
cifar10_00004_frog,14,11,1,322,0.8583929538726807,1.067095160484314
cifar10_00004_frog,29,10,1,322,0.5010626316070557,1.2748219966888428
cifar10_00004_frog,18,29,1,322,0.9748353958129883,0.917320191860199
cifar10_00004_frog,13,6,1,322,0.2479979395866394,1.1237196922302246
cifar10_00004_frog,4,2,1,322,0.7774358987808228,1.0673043727874756
cifar10_00004_frog,21,15,1,322,0.8663860559463501,1.2496325969696045
cifar10_00004_frog,8,16,1,322,2.8179550170898438,0.8848989009857178
cifar10_00004_frog,27,0,1,322,0.7589000463485718,1.4646656513214111
cifar10_00004_frog,18,14,1,322,0.7202461957931519,1.5081214904785156
cifar10_00004_frog,15,4,1,322,0.8268133401870728,1.2804594039916992
cifar10_00004_frog,3,30,1,322,0.8763515949249268,1.101862907409668
cifar10_00004_frog,21,28,1,322,0.6896394491195679,1.2467994689941406
cifar10_00004_frog,0,12,1,322,0.6969807744026184,0.9576402306556702
cifar10_00004_frog,24,0,1,322,0.7964011430740356,1.3536109924316406
cifar10_00004_frog,30,11,1,322,0.3154493272304535,1.1973927021026611
cifar10_00004_frog,7,22,1,322,0.8152536153793335,0.9495726823806763
cifar10_00004_frog,11,7,1,322,0.7392585277557373,1.057887315750122
cifar10_00004_frog,8,17,1,322,0.5709187984466553,1.2286185026168823
cifar10_00004_frog,28,4,1,322,0.663140594959259,0.7108093500137329
cifar10_00004_frog,0,4,1,322,0.7761961221694946,0.9674252271652222
cifar10_00004_frog,17,9,1,322,0.5894103050231934,1.5837631225585938
cifar10_00004_frog,1,24,1,322,0.5048747658729553,0.9613453149795532
cifar10_00004_frog,24,23,1,322,0.6611295342445374,1.3213443756103516
cifar10_00004_frog,30,23,1,322,0.5771459937095642,1.5406079292297363
cifar10_00004_frog,24,10,1,322,0.6432242393493652,1.3462601900100708
cifar10_00004_frog,0,10,1,322,0.7844910621643066,0.9380197525024414
cifar10_00004_frog,27,20,1,322,0.521814227104187,1.3581833839416504
cifar10_00004_frog,21,16,1,322,0.5331174731254578,1.3999499082565308
cifar10_00004_frog,8,5,1,322,0.9113980531692505,1.3249804973602295
cifar10_00004_frog,17,31,1,322,0.7248656749725342,1.1657798290252686
cifar10_00004_frog,16,15,1,322,0.8318101167678833,1.4792917966842651
cifar10_00004_frog,5,14,1,322,0.8378185033798218,1.205548882484436
cifar10_00004_frog,27,29,1,322,0.7514173984527588,1.1322622299194336
cifar10_00004_frog,21,10,1,322,0.8446773290634155,1.2118961811065674
cifar10_00004_frog,15,27,1,322,0.5028532147407532,1.47059965133667
cifar10_00004_frog,12,1,1,322,0.8688894510269165,0.9178299307823181
cifar10_00004_frog,23,6,1,322,0.7816332578659058,0.6581631302833557
cifar10_00004_frog,4,13,1,322,0.9450544118881226,0.9418469667434692
cifar10_00004_frog,14,14,1,322,0.805601954460144,1.0691910982131958
cifar10_00004_frog,13,23,1,322,0.7713264226913452,1.2447444200515747
cifar10_00004_frog,2,1,1,322,1.0106642246246338,1.1786887645721436
cifar10_00004_frog,19,12,1,322,0.7215204238891602,1.1120872497558594
cifar10_00004_frog,4,19,1,322,0.8717595338821411,0.8769545555114746
cifar10_00004_frog,28,18,1,322,0.6123829483985901,1.392456293106079
cifar10_00004_frog,2,19,1,322,0.7465769052505493,1.1387684345245361
cifar10_00004_frog,14,27,1,322,0.7528673410415649,1.3434091806411743
cifar10_00004_frog,13,2,1,322,0.6577215194702148,0.9564862251281738
cifar10_00004_frog,2,25,1,322,0.7500817775726318,0.7677165865898132
cifar10_00004_frog,31,14,1,322,0.8764379024505615,1.3042937517166138
cifar10_00004_frog,30,8,1,322,0.7142447233200073,0.9479448795318604
cifar10_00004_frog,13,9,1,322,0.2819068431854248,0.9344018697738647
cifar10_00004_frog,5,22,1,322,0.7261436581611633,1.2279490232467651
cifar10_00004_frog,27,1,1,322,0.8221162557601929,1.098712682723999
cifar10_00004_frog,3,2,1,322,0.8587713837623596,1.133459448814392
cifar10_00004_frog,29,11,1,322,0.7329995632171631,1.5087103843688965
cifar10_00004_frog,27,12,1,322,0.7389281988143921,0.8505321741104126
cifar10_00004_frog,4,21,1,322,0.8419600129127502,0.7827170491218567
cifar10_00004_frog,29,31,1,322,0.9767614603042603,1.1096655130386353
cifar10_00004_frog,7,6,1,322,0.7521963119506836,0.9705896377563477
cifar10_00004_frog,4,11,1,322,0.849808931350708,0.8605700135231018
cifar10_00004_frog,4,10,1,322,0.8245711326599121,0.5209524631500244
cifar10_00004_frog,12,16,1,322,0.8288700580596924,1.3411859273910522
cifar10_00004_frog,31,6,1,322,1.0318726301193237,0.9579125642776489
cifar10_00004_frog,28,27,1,322,0.7045808434486389,0.9505763649940491
cifar10_00004_frog,5,19,1,322,0.8030243515968323,1.020977258682251
cifar10_00004_frog,10,6,1,322,0.6052460670471191,1.2763108015060425
cifar10_00004_frog,23,11,1,322,0.7361094355583191,1.3310880661010742
cifar10_00004_frog,13,18,1,322,0.40866193175315857,1.2626771926879883
cifar10_00004_frog,10,18,1,322,0.6113492250442505,1.0602437257766724
cifar10_00004_frog,19,27,1,322,0.7260604500770569,1.4025198221206665
cifar10_00004_frog,26,2,1,322,0.8670194149017334,0.5745577812194824
cifar10_00004_frog,10,3,1,322,0.7423136234283447,1.307408332824707
cifar10_00004_frog,21,11,1,322,0.8993363380432129,1.491265892982483
cifar10_00004_frog,4,22,1,322,0.7928239107131958,0.9811842441558838
cifar10_00004_frog,2,31,1,322,0.8932883739471436,1.0770859718322754
cifar10_00004_frog,31,13,1,322,0.6067839860916138,1.4100840091705322
cifar10_00004_frog,5,17,1,322,0.7633683681488037,1.2910211086273193
cifar10_00004_frog,21,12,1,322,0.7051500082015991,1.3760735988616943
cifar10_00004_frog,3,31,1,322,0.9286479949951172,1.0098881721496582
cifar10_00004_frog,22,28,1,322,0.7053250074386597,1.4511775970458984
cifar10_00004_frog,20,6,1,322,0.7489778995513916,1.1494486331939697
cifar10_00004_frog,9,3,1,322,0.689016580581665,1.5198637247085571
