image_id,image_index,trial,eval_direction_index,carrier_mode,epsilon,k,seed,stability_seed,payload_seed,direction_seed,eval_direction_seed,heldout_direction_seed,num_stability_directions,num_eval_directions,heldout_eval,eval_protocol,vae_name,resolution,bit_accuracy,psnr,ssim,lpips
cifar10_00002_ship,2,1,2,random,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,40.20577680908221,0.9827355792117557,0.05232363939285278
cifar10_00002_ship,2,1,2,bottomk,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,42.74465869002472,0.9870226225910633,0.02538369596004486
cifar10_00003_airplane,3,0,0,topk,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,38.71261158574485,0.9788679289595116,0.041810620576143265
cifar10_00003_airplane,3,0,0,random,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,38.60611057815039,0.975408538750293,0.06137293577194214
cifar10_00003_airplane,3,0,0,bottomk,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,85.0,36.749907330942726,0.9755795719937028,0.07132687419652939
cifar10_00003_airplane,3,0,1,topk,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,36.041415925013816,0.9732230165557114,0.056328315287828445
cifar10_00003_airplane,3,0,1,random,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,35.62479101571216,0.9700106787436247,0.10149511694908142
cifar10_00003_airplane,3,0,1,bottomk,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,34.25008840907726,0.9692805337974035,0.09511944651603699
cifar10_00003_airplane,3,0,2,topk,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,31.22971379192899,0.9600108917409843,0.1436326503753662
cifar10_00003_airplane,3,0,2,random,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,31.120036110122093,0.9514244877471247,0.1993039846420288
cifar10_00003_airplane,3,0,2,bottomk,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,30.123005988313288,0.9565144367722697,0.19123157858848572
cifar10_00003_airplane,3,1,0,topk,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,38.88297542556769,0.9804994241497633,0.02966703660786152
cifar10_00003_airplane,3,1,0,random,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,39.77943078355517,0.9780641346968381,0.04208379611372948
cifar10_00003_airplane,3,1,0,bottomk,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,39.00101494085615,0.9783886078917199,0.04207897558808327
cifar10_00003_airplane,3,1,1,topk,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,38.53003170411,0.9774751385127242,0.0503767654299736
cifar10_00003_airplane,3,1,1,random,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,37.206840860226194,0.974857915459303,0.05193277448415756
cifar10_00003_airplane,3,1,1,bottomk,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,80.0,36.75646043551153,0.9757159779978131,0.0635799989104271
cifar10_00003_airplane,3,1,2,topk,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,39.190093577151885,0.9803648673017036,0.028890274465084076
cifar10_00003_airplane,3,1,2,random,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,38.71344519191616,0.9763854968837832,0.03889874368906021
cifar10_00003_airplane,3,1,2,bottomk,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,39.11937428603395,0.9782174060285703,0.037458956241607666
cifar10_00004_frog,4,0,0,topk,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,85.0,36.45980739328242,0.975356504584453,0.05932311713695526
cifar10_00004_frog,4,0,0,random,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,36.42459286302765,0.9699002482988015,0.07360934466123581
cifar10_00004_frog,4,0,0,bottomk,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,36.98110360447214,0.9711566036252669,0.054324470460414886
cifar10_00004_frog,4,0,1,topk,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,33.23800407900807,0.969777021509573,0.07446374744176865
cifar10_00004_frog,4,0,1,random,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,33.67452523819074,0.9616278379846799,0.07394716143608093
cifar10_00004_frog,4,0,1,bottomk,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,34.44166922407959,0.96729453206006,0.05328939110040665
cifar10_00004_frog,4,0,2,topk,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,30.132912367408757,0.9573388561740841,0.141987606883049
cifar10_00004_frog,4,0,2,random,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,29.928234129467228,0.9445669206826669,0.17748919129371643
